lat_rounded,lng_rounded,price,m2,unit_price
39.8652,32.8312,295000,135.0,2185.185185185185
39.9427,32.8113,370000,85.0,4352.941176470588
39.8357,32.6544,650000,175.0,3714.285714285714
39.9146,32.869,599000,125.0,4792.0
39.8928,32.8777,460000,215.0,2139.5348837209303
39.9166,32.8672,399000,85.0,4694.117647058823
39.8809,32.8338,179000,100.0,1790.0
39.9626,32.7393,430000,140.0,3071.4285714285716
39.9253,32.82,480000,120.0,4000.0
39.8654,32.6772,750000,165.0,4545.454545454545
39.9574,32.7282,194000,110.0,1763.6363636363637
39.8825,32.6997,630000,107.0,5887.85046728972
39.9251,32.8691,285000,105.0,2714.285714285714
39.8824,32.8381,194000,100.0,1940.0
39.9828,32.8028,429000,200.0,2145.0
39.8885,32.8402,850000,205.0,4146.341463414634
39.9312,32.8784,260000,110.0,2363.6363636363635
39.8575,32.6689,780000,133.0,5864.661654135339
39.979,32.7234,380000,145.0,2620.689655172414
39.8799,32.8315,219000,120.0,1825.0
39.9809,32.7994,439000,170.0,2582.3529411764707
39.8833,32.8141,173000,75.0,2306.6666666666665
39.9021,32.8087,825000,170.0,4852.941176470588
39.9813,32.7786,350000,175.0,2000.0
39.9135,32.8638,625000,180.0,3472.222222222222
39.862,32.832,219000,145.0,1510.344827586207
39.8782,32.8171,375000,165.0,2272.7272727272725
39.8795,32.7077,860000,215.0,4000.0
39.9312,32.8772,280000,125.0,2240.0
39.9165,32.8687,310000,115.0,2695.6521739130435
39.8937,32.8387,305000,120.0,2541.6666666666665
39.8958,32.8772,600000,150.0,4000.0
39.8994,32.8715,445000,115.0,3869.5652173913045
39.9669,32.706,420000,155.0,2709.6774193548385
39.8811,32.8049,645000,160.0,4031.25
39.9848,32.7113,395000,145.0,2724.137931034483
39.8963,32.8343,257000,130.0,1976.923076923077
39.9819,32.8111,450000,180.0,2500.0
39.8988,32.8824,562000,135.0,4162.962962962963
40.0019,32.5966,360000,185.0,1945.945945945946
39.9782,32.6596,249000,100.0,2490.0
39.912,32.868,188000,90.0,2088.8888888888887
39.8911,32.8334,149000,105.0,1419.047619047619
39.9642,32.8122,370000,180.0,2055.5555555555557
39.9209,32.8175,650000,145.0,4482.758620689655
39.8758,32.8343,279000,125.0,2232.0
39.9217,32.824,450000,160.0,2812.5
39.9847,32.7081,300000,135.0,2222.222222222222
39.8928,32.8415,319000,130.0,2453.846153846154
39.8857,32.8208,239000,118.0,2025.4237288135594
39.9954,32.6892,275000,140.0,1964.2857142857142
39.9596,32.6869,355000,106.0,3349.056603773585
39.8755,32.8407,280000,140.0,2000.0
39.8736,32.8132,360000,135.0,2666.6666666666665
39.9829,32.7936,267000,150.0,1780.0
39.8798,32.8389,198000,120.0,1650.0
39.8724,32.8347,275000,120.0,2291.6666666666665
39.8932,32.8405,189000,100.0,1890.0
39.9873,32.7051,255000,120.0,2125.0
39.8736,32.8398,158000,100.0,1580.0
39.9301,32.8827,160000,96.0,1666.6666666666667
39.9183,32.8645,210000,125.0,1680.0
39.8893,32.8406,289000,145.0,1993.103448275862
39.9902,32.6939,550000,170.0,3235.294117647059
39.9657,32.8065,265000,200.0,1325.0
39.9873,32.7191,316000,145.0,2179.310344827586
39.8772,32.8485,595000,115.0,5173.913043478261
39.9745,32.7971,380000,175.0,2171.4285714285716
39.8628,32.8343,295000,135.0,2185.185185185185
39.8655,32.821,212000,130.0,1630.7692307692307
39.9849,32.8059,334000,170.0,1964.7058823529412
39.874,32.8422,239000,120.0,1991.6666666666667
39.8885,32.8355,275000,130.0,2115.3846153846152
39.9601,32.8014,400000,130.0,3076.923076923077
39.9641,32.7377,197000,125.0,1576.0
39.9743,32.73,330000,125.0,2640.0
39.8967,32.8583,323000,140.0,2307.1428571428573
39.9695,32.8044,220000,135.0,1629.6296296296296
39.9882,32.7958,359500,135.0,2662.962962962963
39.9304,32.8744,269000,110.0,2445.4545454545455
39.8783,32.655,410000,150.0,2733.3333333333335
39.9243,32.8205,400000,120.0,3333.3333333333335
39.8805,32.8321,175000,115.0,1521.7391304347825
39.8817,32.8133,235000,125.0,1880.0
39.8821,32.8332,178000,110.0,1618.1818181818182
39.8909,32.8774,690000,200.0,3450.0
39.8786,32.6681,335000,110.0,3045.4545454545455
39.8684,32.8167,175000,130.0,1346.1538461538462
39.8991,32.8522,1250000,280.0,4464.285714285715
39.8931,32.8398,452000,130.0,3476.923076923077
39.9897,32.6933,555000,170.0,3264.705882352941
39.8722,32.662,495000,150.0,3300.0
39.8766,32.8434,245000,125.0,1960.0
39.9231,32.872,170000,90.0,1888.888888888889
39.912,32.8719,374000,280.0,1335.7142857142858
39.9334,32.8747,233000,140.0,1664.2857142857142
39.9269,32.8223,220000,65.0,3384.6153846153848
39.8966,32.8751,485000,120.0,4041.6666666666665
39.8687,32.6825,1198000,220.0,5445.454545454545
39.9817,32.7897,305000,165.0,1848.4848484848485
39.8937,32.8404,189000,110.0,1718.1818181818182
39.8253,32.6592,1200000,280.0,4285.714285714285
39.8775,32.662,410000,130.0,3153.846153846154
39.9018,32.7999,750000,165.0,4545.454545454545
39.8867,32.6955,410000,120.0,3416.6666666666665
39.8663,32.6953,700000,240.0,2916.6666666666665
39.9237,32.8719,115000,80.0,1437.5
39.8647,32.8251,364000,175.0,2080.0
39.974,32.6963,400000,160.0,2500.0
39.8922,32.8369,198000,120.0,1650.0
39.8556,32.8303,449000,250.0,1796.0
39.9839,32.7064,605000,250.0,2420.0
39.8998,32.8095,750000,155.0,4838.709677419355
39.8768,32.8414,189000,125.0,1512.0
39.9223,32.8225,950000,150.0,6333.333333333333
40.0092,32.6152,396000,175.0,2262.8571428571427
39.87,32.8425,275000,160.0,1718.75
39.9253,32.8707,250000,120.0,2083.3333333333335
39.885,32.8196,395000,140.0,2821.4285714285716
39.9103,32.8619,415000,170.0,2441.176470588235
39.9661,32.8097,229000,120.0,1908.3333333333333
39.8947,32.8181,265000,120.0,2208.3333333333335
39.9781,32.6603,535000,160.0,3343.75
39.8942,32.8407,199000,95.0,2094.7368421052633
39.8379,32.6896,249000,93.0,2677.4193548387098
39.988,32.8071,168000,105.0,1600.0
39.8757,32.8281,163000,90.0,1811.111111111111
39.9725,32.8064,312000,260.0,1200.0
39.8643,32.8313,340000,140.0,2428.5714285714284
39.8851,32.8423,298000,100.0,2980.0
39.9258,32.8191,425000,125.0,3400.0
39.9975,32.594,270000,155.0,1741.9354838709678
39.8628,32.8221,255000,135.0,1888.888888888889
39.8929,32.8674,290000,120.0,2416.6666666666665
39.9235,32.8666,259000,120.0,2158.3333333333335
39.9788,32.7141,580000,200.0,2900.0
39.9059,32.8537,413000,140.0,2950.0
39.9646,32.8152,445000,180.0,2472.222222222222
39.914,32.8739,265000,150.0,1766.6666666666667
39.9094,32.8732,225000,150.0,1500.0
39.9741,32.7816,380000,240.0,1583.3333333333333
39.8829,32.7001,595000,115.0,5173.913043478261
39.8878,32.8367,253000,125.0,2024.0
39.8877,32.6713,629000,240.0,2620.8333333333335
39.9767,32.7236,373000,145.0,2572.4137931034484
39.9194,32.863,230000,95.0,2421.0526315789475
39.8655,32.8216,334000,130.0,2569.230769230769
39.9126,32.8722,315000,130.0,2423.076923076923
39.9178,32.8643,210000,125.0,1680.0
39.9917,32.6912,580000,173.0,3352.601156069364
39.9419,32.8071,525000,200.0,2625.0
39.8852,32.8379,275000,125.0,2200.0
39.9107,32.8581,295000,130.0,2269.230769230769
39.9834,32.7229,295000,145.0,2034.4827586206898
39.8948,32.8077,825000,180.0,4583.333333333333
39.9128,32.856,390000,150.0,2600.0
39.9634,32.7181,312000,150.0,2080.0
39.9302,32.8827,160000,100.0,1600.0
40.0272,32.7789,350000,160.0,2187.5
39.9109,32.8608,250000,110.0,2272.7272727272725
39.9967,32.7965,380000,170.0,2235.294117647059
39.9736,32.6963,310000,165.0,1878.7878787878788
39.9214,32.8192,380000,120.0,3166.6666666666665
39.8817,32.8329,133000,100.0,1330.0
39.9087,32.8722,260000,120.0,2166.6666666666665
39.878,32.6765,475000,100.0,4750.0
39.8857,32.84,249000,125.0,1992.0
39.9905,32.8002,245000,145.0,1689.655172413793
39.9112,32.8606,215000,90.0,2388.8888888888887
39.8972,32.8737,445000,160.0,2781.25
39.9655,32.7426,279000,155.0,1800.0
39.8703,32.8264,209000,115.0,1817.391304347826
39.8988,32.8103,850000,210.0,4047.6190476190477
39.9679,32.8001,240000,215.0,1116.2790697674418
39.8936,32.8388,305000,130.0,2346.153846153846
39.8701,32.8192,457000,180.0,2538.8888888888887
39.9872,32.6576,485000,170.0,2852.9411764705883
39.9615,32.8152,265000,120.0,2208.3333333333335
39.8926,32.8378,153000,70.0,2185.714285714286
39.985,32.6579,190000,95.0,2000.0
39.9185,32.8185,450000,117.0,3846.153846153846
39.8756,32.8358,299000,125.0,2392.0
39.8771,32.6763,660000,170.0,3882.3529411764707
39.8793,32.8429,299000,105.0,2847.6190476190477
39.9208,32.8632,575000,240.0,2395.8333333333335
39.8871,32.8381,259000,125.0,2072.0
39.8793,32.8161,235000,120.0,1958.3333333333333
39.9702,32.8161,580000,230.0,2521.7391304347825
39.8843,32.8567,700000,110.0,6363.636363636364
39.8694,32.8397,335000,145.0,2310.344827586207
39.9748,32.7076,248000,120.0,2066.6666666666665
39.8798,32.8158,290000,135.0,2148.1481481481483
39.8833,32.8403,150000,125.0,1200.0
39.8652,32.817,574000,180.0,3188.8888888888887
39.8815,32.8025,525000,135.0,3888.8888888888887
39.9647,32.8073,610000,270.0,2259.259259259259
39.9843,32.7984,475000,280.0,1696.4285714285713
39.8621,32.6703,850000,197.0,4314.720812182741
39.8887,32.8378,375000,135.0,2777.777777777778
39.96,32.8086,295000,120.0,2458.3333333333335
39.8765,32.8441,189000,100.0,1890.0
39.8961,32.8571,400000,145.0,2758.6206896551726
39.9655,32.8072,420000,220.0,1909.090909090909
39.9182,32.8639,315000,106.0,2971.698113207547
39.9687,32.8078,195000,95.0,2052.6315789473683
39.875,32.6978,640000,250.0,2560.0
39.8927,32.8349,278000,130.0,2138.4615384615386
39.9813,32.6601,320000,110.0,2909.090909090909
39.877,32.6718,740000,240.0,3083.3333333333335
39.8764,32.8176,404000,150.0,2693.3333333333335
39.8702,32.7057,1020000,220.0,4636.363636363636
39.8869,32.8402,249000,130.0,1915.3846153846155
39.9931,32.7974,285000,155.0,1838.7096774193549
39.907,32.8607,300000,130.0,2307.6923076923076
39.9663,32.8148,305000,150.0,2033.3333333333333
39.8701,32.8402,315000,135.0,2333.3333333333335
39.9134,32.8698,235000,110.0,2136.3636363636365
39.9631,32.7477,373000,180.0,2072.222222222222
39.8674,32.8176,279000,145.0,1924.1379310344828
39.8885,32.8189,490000,140.0,3500.0
39.8923,32.8388,240000,90.0,2666.6666666666665
39.979,32.7261,299000,135.0,2214.814814814815
39.9202,32.8176,470000,150.0,3133.3333333333335
39.965,32.8069,450000,160.0,2812.5
39.9723,32.7164,465000,180.0,2583.3333333333335
39.8696,32.8296,130000,105.0,1238.095238095238
39.9848,32.8077,420000,200.0,2100.0
39.875,32.6715,660000,200.0,3300.0
39.9098,32.8587,245000,130.0,1884.6153846153845
39.9202,32.8177,470000,90.0,5222.222222222223
39.9236,32.8167,690000,130.0,5307.692307692308
39.8851,32.8158,480000,165.0,2909.090909090909
39.8936,32.8176,275000,125.0,2200.0
39.8775,32.6763,480000,100.0,4800.0
39.9192,32.8183,350000,90.0,3888.8888888888887
39.928,32.8797,340000,130.0,2615.3846153846152
39.8586,32.8541,180000,130.0,1384.6153846153845
39.8833,32.6873,380000,115.0,3304.3478260869565
39.9201,32.8184,420000,85.0,4941.176470588235
39.8706,32.819,240000,140.0,1714.2857142857142
39.8922,32.6971,615000,150.0,4100.0
39.8937,32.8426,275000,120.0,2291.6666666666665
39.8891,32.694,940000,210.0,4476.190476190476
39.9281,32.8749,250000,130.0,1923.076923076923
39.8763,32.845,164000,100.0,1640.0
39.882,32.6783,400000,120.0,3333.3333333333335
39.9009,32.877,260000,110.0,2363.6363636363635
39.872,32.8416,285000,125.0,2280.0
39.8831,32.7019,725000,185.0,3918.9189189189187
39.8872,32.8368,220000,125.0,1760.0
39.981,32.7963,245000,145.0,1689.655172413793
39.8921,32.6815,740000,160.0,4625.0
39.877,32.6761,660000,170.0,3882.3529411764707
39.8376,32.6581,350000,185.0,1891.8918918918919
39.9924,32.7041,380000,150.0,2533.3333333333335
39.8795,32.8321,289000,150.0,1926.6666666666667
39.9818,32.6975,299000,130.0,2300.0
39.9536,32.7052,570000,175.0,3257.1428571428573
39.8895,32.802,660000,150.0,4400.0
39.886,32.8339,319000,130.0,2453.846153846154
39.9922,32.7995,235000,145.0,1620.6896551724137
39.9633,32.8079,300000,110.0,2727.2727272727275
39.8655,32.8373,329000,125.0,2632.0
39.8947,32.8686,650000,180.0,3611.1111111111113
39.8857,32.8377,225000,125.0,1800.0
39.828,32.6624,725000,250.0,2900.0
39.8863,32.8402,239000,90.0,2655.5555555555557
39.915,32.864,395000,80.0,4937.5
39.9167,32.8163,490000,135.0,3629.6296296296296
39.9671,32.8004,143000,100.0,1430.0
39.8881,32.6715,900000,260.0,3461.5384615384614
39.9825,32.7935,349000,170.0,2052.9411764705883
39.8787,32.8165,795000,270.0,2944.4444444444443
39.9546,32.733,190000,90.0,2111.1111111111113
39.8936,32.839,329000,140.0,2350.0
39.8826,32.8403,150000,130.0,1153.8461538461538
39.8839,32.818,465000,145.0,3206.896551724138
40.0058,32.7937,450000,220.0,2045.4545454545455
39.9202,32.8633,215000,140.0,1535.7142857142858
39.8806,32.6996,420000,150.0,2800.0
39.9778,32.7943,170000,100.0,1700.0
39.8694,32.8395,315000,135.0,2333.3333333333335
39.887,32.8369,259000,125.0,2072.0
39.8857,32.8592,480000,180.0,2666.6666666666665
39.9209,32.8699,360000,130.0,2769.230769230769
39.8929,32.8386,298000,125.0,2384.0
40.001,32.599,410000,150.0,2733.3333333333335
39.8933,32.8357,178000,95.0,1873.6842105263158
39.8983,32.8793,475000,115.0,4130.434782608696
39.9897,32.717,790000,196.0,4030.612244897959
39.8847,32.7985,875000,175.0,5000.0
39.8942,32.8396,203000,70.0,2900.0
39.8937,32.8387,305000,125.0,2440.0
39.9213,32.8195,350000,120.0,2916.6666666666665
39.9609,32.7045,240000,120.0,2000.0
39.8969,32.8577,700000,215.0,3255.813953488372
39.9254,32.8138,310000,115.0,2695.6521739130435
39.8665,32.82,450000,170.0,2647.0588235294117
39.9846,32.7912,375000,270.0,1388.888888888889
39.8871,32.8387,199000,120.0,1658.3333333333333
39.9808,32.7976,419000,220.0,1904.5454545454545
39.8903,32.837,198000,125.0,1584.0
39.8999,32.8768,340000,120.0,2833.3333333333335
39.961,32.7903,155000,100.0,1550.0
39.9163,32.8637,240000,110.0,2181.818181818182
39.8689,32.8214,264000,125.0,2112.0
39.9031,32.8056,815000,190.0,4289.473684210527
39.9543,32.7084,190000,50.0,3800.0
39.8644,32.6781,1400000,280.0,5000.0
39.8657,32.823,249000,110.0,2263.6363636363635
40.008,32.6511,385000,180.0,2138.8888888888887
39.9007,32.8689,355000,135.0,2629.6296296296296
39.9827,32.8088,395000,165.0,2393.939393939394
39.9656,32.8066,265000,120.0,2208.3333333333335
39.887,32.8355,425000,145.0,2931.0344827586205
39.9555,32.709,195000,50.0,3900.0
39.8822,32.6723,369000,100.0,3690.0
39.9243,32.8229,675000,125.0,5400.0
39.8786,32.6932,430000,106.0,4056.603773584906
39.8938,32.8412,229000,100.0,2290.0
39.8795,32.6967,475000,121.0,3925.619834710744
39.8813,32.6991,1300000,220.0,5909.090909090909
39.9575,32.8385,730000,160.0,4562.5
39.8958,32.8418,229000,90.0,2544.4444444444443
39.9837,32.7603,295000,75.0,3933.3333333333335
39.9286,32.8779,142000,65.0,2184.6153846153848
39.9896,32.7162,630000,170.0,3705.8823529411766
39.889,32.8396,615000,250.0,2460.0
39.9604,32.7443,300000,120.0,2500.0
39.9682,32.7692,222000,90.0,2466.6666666666665
39.8785,32.8451,246000,125.0,1968.0
39.986,32.7048,350000,115.0,3043.478260869565
39.884,32.8406,229000,130.0,1761.5384615384614
39.9819,32.7774,525000,200.0,2625.0
39.878,32.8282,440000,180.0,2444.4444444444443
39.9747,32.7638,230000,80.0,2875.0
39.9609,32.7297,165000,90.0,1833.3333333333333
39.8788,32.833,309000,130.0,2376.923076923077
39.965,32.8054,195000,125.0,1560.0
39.9736,32.8119,245000,120.0,2041.6666666666667
39.8812,32.8042,660000,160.0,4125.0
39.9008,32.8749,215000,130.0,1653.8461538461538
39.8351,32.6651,425000,175.0,2428.5714285714284
39.9723,32.6958,225000,120.0,1875.0
39.9625,32.7054,210000,110.0,1909.090909090909
39.9079,32.8701,295000,125.0,2360.0
39.9209,32.821,550000,110.0,5000.0
39.8946,32.8751,390000,140.0,2785.714285714286
39.9695,32.8045,185000,100.0,1850.0
39.9264,32.8217,300000,60.0,5000.0
39.9939,32.6897,640000,185.0,3459.4594594594596
39.9251,32.8605,120000,60.0,2000.0
39.8705,32.819,450000,170.0,2647.0588235294117
39.919,32.8183,400000,90.0,4444.444444444444
39.9776,32.71,340000,200.0,1700.0
39.9238,32.8181,700000,120.0,5833.333333333333
39.9898,32.7159,690000,186.0,3709.6774193548385
39.8861,32.8216,750000,190.0,3947.3684210526317
39.8855,32.8396,268000,125.0,2144.0
39.9635,32.721,310000,120.0,2583.3333333333335
39.8921,32.8563,635000,150.0,4233.333333333333
39.9827,32.7995,300000,180.0,1666.6666666666667
39.869,32.8409,349000,185.0,1886.4864864864865
39.8891,32.8071,450000,250.0,1800.0
39.8522,32.8446,580000,198.0,2929.2929292929293
39.9669,32.8104,445000,145.0,3068.9655172413795
39.8646,32.8322,350000,140.0,2500.0
40.0475,32.6863,465000,210.0,2214.285714285714
39.8854,32.8158,320000,75.0,4266.666666666667
39.8952,32.8593,370000,220.0,1681.8181818181818
39.8769,32.8349,229000,140.0,1635.7142857142858
39.9899,32.7161,595000,185.0,3216.2162162162163
39.8854,32.8593,700000,220.0,3181.818181818182
39.864,32.8517,570000,195.0,2923.076923076923
39.9083,32.8617,535000,145.0,3689.655172413793
39.9676,32.7859,159000,115.0,1382.608695652174
39.8949,32.8183,250000,110.0,2272.7272727272725
39.8929,32.8758,245000,120.0,2041.6666666666667
39.9883,32.7936,249000,150.0,1660.0
39.8947,32.8335,155000,115.0,1347.8260869565217
39.9644,32.8082,425000,120.0,3541.6666666666665
39.9948,32.7072,269000,130.0,2069.230769230769
39.9771,32.8052,250000,135.0,1851.851851851852
39.8975,32.8812,650000,130.0,5000.0
39.9264,32.8185,740000,180.0,4111.111111111111
39.8887,32.8377,375000,135.0,2777.777777777778
39.9607,32.7097,215000,56.0,3839.285714285714
39.9015,32.8549,345000,150.0,2300.0
39.891,32.8409,239000,125.0,1912.0
39.8709,32.819,350000,145.0,2413.793103448276
39.8698,32.841,173000,115.0,1504.3478260869565
39.8874,32.805,545000,160.0,3406.25
39.8955,32.8356,285000,130.0,2192.3076923076924
39.9875,32.7401,270000,130.0,2076.923076923077
39.9123,32.87,250000,110.0,2272.7272727272725
39.865,32.8352,239000,110.0,2172.7272727272725
40.0349,32.7932,210000,145.0,1448.2758620689656
39.8841,32.8402,229000,130.0,1761.5384615384614
39.9024,32.8009,770000,175.0,4400.0
39.9658,32.7829,335000,130.0,2576.923076923077
39.8826,32.8416,325000,128.0,2539.0625
39.883,32.8156,385000,160.0,2406.25
39.8561,32.8326,250000,115.0,2173.913043478261
39.9655,32.7063,385000,150.0,2566.6666666666665
39.8711,32.8409,240000,125.0,1920.0
39.8913,32.8749,365000,150.0,2433.3333333333335
39.8721,32.812,350000,155.0,2258.064516129032
39.9905,32.6562,180000,72.0,2500.0
39.9122,32.8694,215000,110.0,1954.5454545454545
39.8936,32.8386,298000,135.0,2207.4074074074074
39.8895,32.835,259000,125.0,2072.0
39.9093,32.8759,400000,120.0,3333.3333333333335
39.8808,32.8047,400000,105.0,3809.5238095238096
39.9849,32.799,269000,155.0,1735.483870967742
39.8706,32.8312,475000,280.0,1696.4285714285713
39.8981,32.882,700000,170.0,4117.64705882353
39.8853,32.8396,352000,135.0,2607.4074074074074
39.9624,32.8134,430000,125.0,3440.0
39.9037,32.8618,420000,125.0,3360.0
39.8792,32.8482,490000,130.0,3769.230769230769
39.8875,32.8035,600000,205.0,2926.829268292683
40.0019,32.6019,308000,145.0,2124.137931034483
39.8906,32.8346,235000,130.0,1807.6923076923076
39.9061,32.8017,700000,130.0,5384.615384615385
40.0108,32.6153,375000,260.0,1442.3076923076924
39.8818,32.8164,245000,115.0,2130.4347826086955
39.8811,32.8313,189000,125.0,1512.0
39.9604,32.7157,348000,145.0,2400.0
39.9656,32.8072,450000,130.0,3461.5384615384614
39.9179,32.8649,230000,100.0,2300.0
39.9812,32.7992,320000,150.0,2133.3333333333335
39.8971,32.8737,459000,165.0,2781.818181818182
39.8927,32.838,185000,120.0,1541.6666666666667
39.9867,32.7927,349000,160.0,2181.25
39.895,32.8726,550000,165.0,3333.3333333333335
39.8932,32.8392,215000,110.0,1954.5454545454545
39.9103,32.8658,340000,115.0,2956.521739130435
39.8781,32.8123,360000,145.0,2482.7586206896553
39.9022,32.8031,870000,180.0,4833.333333333333
39.9591,32.8174,480000,200.0,2400.0
39.8953,32.8399,199000,120.0,1658.3333333333333
39.8797,32.8139,350000,175.0,2000.0
39.8939,32.8424,370000,120.0,3083.3333333333335
39.9223,32.8192,765000,125.0,6120.0
39.9784,32.7146,575000,275.0,2090.909090909091
39.8932,32.8392,210000,95.0,2210.5263157894738
39.9865,32.7922,325000,165.0,1969.6969696969697
39.9779,32.8097,390000,185.0,2108.108108108108
39.9698,32.8152,495000,275.0,1800.0
39.8888,32.8718,345000,110.0,3136.3636363636365
39.9609,32.7463,330000,160.0,2062.5
39.8832,32.8184,450000,140.0,3214.285714285714
39.9137,32.8633,255000,100.0,2550.0
39.9682,32.8002,420000,180.0,2333.3333333333335
39.8721,32.8161,383000,135.0,2837.037037037037
39.9866,32.6898,375000,145.0,2586.206896551724
39.8752,32.8473,387000,250.0,1548.0
39.8942,32.8389,197000,130.0,1515.3846153846155
39.8599,32.8143,417000,270.0,1544.4444444444443
39.9101,32.8623,198000,115.0,1721.7391304347825
39.868,32.8381,350000,160.0,2187.5
39.9709,32.6984,380000,180.0,2111.1111111111113
39.862,32.8234,155000,90.0,1722.2222222222222
39.9819,32.7321,390000,128.0,3046.875
39.8745,32.8186,460000,160.0,2875.0
39.889,32.8375,215000,120.0,1791.6666666666667
39.9607,32.7096,365000,98.0,3724.4897959183672
39.9702,32.8169,535000,160.0,3343.75
39.9253,32.8123,460000,100.0,4600.0
39.8864,32.8713,445000,130.0,3423.076923076923
39.8704,32.8268,239000,120.0,1991.6666666666667
39.9013,32.8529,525000,150.0,3500.0
39.8651,32.8375,248000,120.0,2066.6666666666665
39.9564,32.7269,213000,118.0,1805.084745762712
39.9086,32.8729,136000,90.0,1511.111111111111
39.9002,32.875,460000,190.0,2421.0526315789475
39.8862,32.8378,259000,125.0,2072.0
39.9686,32.8112,525000,220.0,2386.3636363636365
39.8763,32.8293,450000,160.0,2812.5
39.9113,32.8717,320000,120.0,2666.6666666666665
39.9836,32.7165,350000,165.0,2121.212121212121
39.8723,32.8298,355000,130.0,2730.769230769231
39.8741,32.8185,480000,160.0,3000.0
39.8668,32.8294,550000,280.0,1964.2857142857142
39.9673,32.7279,395000,125.0,3160.0
39.957,32.7154,240000,140.0,1714.2857142857142
39.9041,32.8671,535000,110.0,4863.636363636364
39.8983,32.8777,1200000,200.0,6000.0
39.8894,32.837,178000,90.0,1977.7777777777778
39.8671,32.8193,198000,125.0,1584.0
39.8601,32.8321,170000,110.0,1545.4545454545455
39.8929,32.8387,189000,115.0,1643.4782608695652
39.9661,32.7918,130000,85.0,1529.4117647058824
39.868,32.8158,164000,95.0,1726.3157894736842
39.9224,32.8212,455000,110.0,4136.363636363636
39.8648,32.8211,315000,135.0,2333.3333333333335
39.8847,32.8585,370000,130.0,2846.153846153846
39.8784,32.8308,185000,60.0,3083.3333333333335
39.9248,32.8193,675000,200.0,3375.0
39.921,32.8635,270000,120.0,2250.0
39.9788,32.8113,385000,280.0,1375.0
39.9196,32.8193,310000,90.0,3444.4444444444443
39.8806,32.8397,155000,100.0,1550.0
39.87,32.8202,320000,120.0,2666.6666666666665
39.9732,32.7717,220000,65.0,3384.6153846153848
39.8729,32.8396,145000,77.0,1883.1168831168832
39.9071,32.8714,175000,95.0,1842.1052631578948
39.9246,32.8206,400000,120.0,3333.3333333333335
39.9152,32.8678,195000,95.0,2052.6315789473683
39.9642,32.8137,500000,250.0,2000.0
39.8805,32.8213,330000,205.0,1609.7560975609756
39.8897,32.835,260000,110.0,2363.6363636363635
39.9676,32.7859,170000,110.0,1545.4545454545455
39.8958,32.8534,428000,130.0,3292.3076923076924
39.886,32.8399,305000,145.0,2103.448275862069
39.9842,32.7121,325000,135.0,2407.4074074074074
39.8707,32.8189,295000,145.0,2034.4827586206898
39.9671,32.8111,145000,100.0,1450.0
39.9843,32.6734,390000,140.0,2785.714285714286
39.8795,32.8403,270000,125.0,2160.0
39.8767,32.8299,450000,145.0,3103.448275862069
39.9667,32.8086,410000,135.0,3037.037037037037
39.9168,32.8178,470000,125.0,3760.0
39.8833,32.8395,155000,110.0,1409.090909090909
39.8979,32.8691,225000,105.0,2142.8571428571427
39.9262,32.8814,110000,80.0,1375.0
39.8727,32.845,412000,99.0,4161.616161616162
39.9574,32.8363,277000,90.0,3077.777777777778
39.8755,32.8445,229000,85.0,2694.1176470588234
39.8948,32.8764,529000,165.0,3206.060606060606
39.9723,32.7289,400000,125.0,3200.0
39.8842,32.8177,415000,155.0,2677.4193548387098
39.8609,32.8181,620000,232.0,2672.4137931034484
39.9837,32.788,298000,160.0,1862.5
39.8974,32.8816,585000,130.0,4500.0
39.8858,32.8363,209000,115.0,1817.391304347826
39.9606,32.7303,180000,90.0,2000.0
39.9093,32.8628,269000,125.0,2152.0
39.8688,32.8165,288000,145.0,1986.2068965517242
40.0039,32.6442,545000,170.0,3205.8823529411766
39.9121,32.8726,290000,120.0,2416.6666666666665
39.9117,32.8656,300000,120.0,2500.0
39.92,32.8634,245000,105.0,2333.3333333333335
39.8612,32.8315,235000,125.0,1880.0
39.867,32.816,420000,175.0,2400.0
39.902,32.8755,310000,140.0,2214.285714285714
39.8774,32.8437,225000,110.0,2045.4545454545455
39.9723,32.7014,290000,120.0,2416.6666666666665
39.8716,32.8438,205000,105.0,1952.3809523809523
39.9677,32.8075,205000,110.0,1863.6363636363637
39.8724,32.8176,450000,220.0,2045.4545454545455
39.8637,32.8224,420000,220.0,1909.090909090909
39.8854,32.8378,244000,115.0,2121.7391304347825
39.9509,32.7347,243000,110.0,2209.090909090909
39.8594,32.8157,750000,180.0,4166.666666666667
39.9038,32.872,300000,110.0,2727.2727272727275
39.9871,32.7908,319000,160.0,1993.75
39.879,32.802,400000,110.0,3636.3636363636365
39.9263,32.8209,345000,110.0,3136.3636363636365
39.9767,32.6604,380000,130.0,2923.076923076923
39.9252,32.8219,245000,60.0,4083.3333333333335
39.9223,32.821,1100000,180.0,6111.111111111111
39.8745,32.8411,173000,110.0,1572.7272727272727
39.9666,32.8091,275000,160.0,1718.75
39.9225,32.8212,725000,135.0,5370.37037037037
39.8926,32.8405,204000,130.0,1569.2307692307693
39.9849,32.8057,460000,180.0,2555.5555555555557
39.8643,32.8316,265000,120.0,2208.3333333333335
39.9637,32.808,570000,200.0,2850.0
39.8483,32.8224,475000,150.0,3166.6666666666665
39.9864,32.7927,274000,150.0,1826.6666666666667
39.8699,32.8185,310000,135.0,2296.296296296296
39.9776,32.7307,275000,130.0,2115.3846153846152
39.8816,32.8409,225000,105.0,2142.8571428571427
